TELEMETRY_ID,TIMESTAMP,NODE_ID,SCENARIO_NAME,VOLTAGE_KV,LOAD_MW,FREQUENCY_HZ,TEMPERATURE_F,STATUS,ALERT_CODE
TEL_000224,2021-02-14 01:00:00,SUB_WES_44,BASE_CASE,492.36,63.0,60.001,70.1,ACTIVE,
TEL_000225,2021-02-14 01:00:00,SUB_WES_45,BASE_CASE,504.07,263.43,60.083,62.9,ACTIVE,
TEL_000226,2021-02-14 01:15:00,SUB_PER_01,BASE_CASE,69.32,116.81,59.931,63.3,ACTIVE,
TEL_000227,2021-02-14 01:15:00,SUB_PER_02,BASE_CASE,69.29,232.95,59.994,73.7,ACTIVE,
TEL_000228,2021-02-14 01:15:00,SUB_PER_03,BASE_CASE,503.28,174.0,60.051,66.2,ACTIVE,
TEL_000229,2021-02-14 01:15:00,SUB_PER_04,BASE_CASE,135.69,265.43,59.916,77.6,ACTIVE,
TEL_000230,2021-02-14 01:15:00,SUB_PER_05,BASE_CASE,225.97,192.86,60.015,72.6,ACTIVE,
TEL_000231,2021-02-14 01:15:00,SUB_PER_06,BASE_CASE,228.42,87.82,59.941,62.9,ACTIVE,
TEL_000232,2021-02-14 01:15:00,SUB_PERMIAN_07,BASE_CASE,339.35,196.19,59.991,80.2,ACTIVE,
TEL_000233,2021-02-14 01:15:00,SUB_PER_08,BASE_CASE,229.6,162.54,60.061,71.6,ACTIVE,
TEL_000234,2021-02-14 01:15:00,SUB_GUL_09,BASE_CASE,68.71,245.43,60.016,78.6,ACTIVE,
TEL_000235,2021-02-14 01:15:00,SUB_GUL_10,BASE_CASE,228.57,55.97,60.087,84.9,ACTIVE,
TEL_000236,2021-02-14 01:15:00,SUB_GUL_11,BASE_CASE,70.2,60.96,60.054,70.2,ACTIVE,
TEL_000237,2021-02-14 01:15:00,SUB_GUL_12,BASE_CASE,351.6,248.5,60.099,70.5,ACTIVE,
TEL_000238,2021-02-14 01:15:00,SUB_GUL_13,BASE_CASE,233.4,157.47,60.037,69.4,ACTIVE,
TEL_000239,2021-02-14 01:15:00,SUB_GUL_14,BASE_CASE,345.54,222.06,59.936,68.7,ACTIVE,
TEL_000240,2021-02-14 01:15:00,SUB_PAN_15,BASE_CASE,138.16,192.71,59.901,65.6,ACTIVE,
TEL_000241,2021-02-14 01:15:00,SUB_PAN_16,BASE_CASE,228.14,57.62,60.006,73.6,ACTIVE,
TEL_000242,2021-02-14 01:15:00,SUB_PAN_17,BASE_CASE,341.52,247.97,60.087,66.9,ACTIVE,
TEL_000243,2021-02-14 01:15:00,SUB_PAN_18,BASE_CASE,339.66,245.57,60.053,70.5,ACTIVE,
TEL_000244,2021-02-14 01:15:00,SUB_PAN_19,BASE_CASE,338.32,255.01,59.907,62.5,ACTIVE,
TEL_000245,2021-02-14 01:15:00,SUB_PAN_20,BASE_CASE,231.87,181.44,59.98,78.5,ACTIVE,
TEL_000246,2021-02-14 01:15:00,SUB_NOR_21,BASE_CASE,227.4,116.48,60.001,61.4,ACTIVE,
TEL_000247,2021-02-14 01:15:00,SUB_NOR_22,BASE_CASE,69.87,127.98,60.02,68.0,ACTIVE,
TEL_000248,2021-02-14 01:15:00,SUB_NOR_23,BASE_CASE,496.41,209.48,60.032,63.6,ACTIVE,
TEL_000249,2021-02-14 01:15:00,SUB_NOR_24,BASE_CASE,136.9,96.02,60.076,83.7,ACTIVE,
TEL_000250,2021-02-14 01:15:00,SUB_NOR_25,BASE_CASE,502.52,273.85,60.094,72.4,ACTIVE,
TEL_000251,2021-02-14 01:15:00,SUB_NOR_26,BASE_CASE,231.58,301.71,59.983,68.0,ACTIVE,
TEL_000252,2021-02-14 01:15:00,SUB_SOU_27,BASE_CASE,343.3,91.75,60.07,71.8,ACTIVE,
TEL_000253,2021-02-14 01:15:00,SUB_SOU_28,BASE_CASE,347.86,132.84,60.012,82.9,ACTIVE,
TEL_000254,2021-02-14 01:15:00,SUB_SOU_29,BASE_CASE,501.15,270.58,59.941,66.1,ACTIVE,
TEL_000255,2021-02-14 01:15:00,SUB_SOU_30,BASE_CASE,233.88,226.37,60.045,62.3,ACTIVE,
TEL_000256,2021-02-14 01:15:00,SUB_SOU_31,BASE_CASE,227.87,101.01,60.075,75.1,ACTIVE,
TEL_000257,2021-02-14 01:15:00,SUB_SOU_32,BASE_CASE,69.72,101.39,59.996,74.0,ACTIVE,
TEL_000258,2021-02-14 01:15:00,SUB_EAS_33,BASE_CASE,228.46,291.81,60.087,60.4,ACTIVE,
TEL_000259,2021-02-14 01:15:00,SUB_EAS_34,BASE_CASE,492.35,319.55,59.949,72.0,ACTIVE,
TEL_000260,2021-02-14 01:15:00,SUB_EAS_35,BASE_CASE,68.18,217.8,60.055,73.8,ACTIVE,
TEL_000261,2021-02-14 01:15:00,SUB_EAS_36,BASE_CASE,69.09,141.08,60.003,66.5,ACTIVE,
TEL_000262,2021-02-14 01:15:00,SUB_EAS_37,BASE_CASE,226.31,191.1,60.068,71.7,ACTIVE,
TEL_000263,2021-02-14 01:15:00,SUB_EAS_38,BASE_CASE,137.29,273.79,59.944,74.1,ACTIVE,
TEL_000264,2021-02-14 01:15:00,SUB_WES_39,BASE_CASE,495.22,94.0,59.984,74.5,ACTIVE,
TEL_000265,2021-02-14 01:15:00,SUB_WES_40,BASE_CASE,137.06,85.99,60.0,80.8,ACTIVE,
TEL_000266,2021-02-14 01:15:00,SUB_WES_41,BASE_CASE,69.51,203.28,60.093,80.5,ACTIVE,
TEL_000267,2021-02-14 01:15:00,SUB_WES_42,BASE_CASE,344.87,196.46,59.934,79.9,ACTIVE,
TEL_000268,2021-02-14 01:15:00,SUB_WES_43,BASE_CASE,344.84,249.26,60.028,73.6,ACTIVE,
TEL_000269,2021-02-14 01:15:00,SUB_WES_44,BASE_CASE,490.68,69.17,60.034,83.6,ACTIVE,
TEL_000270,2021-02-14 01:15:00,SUB_WES_45,BASE_CASE,498.25,257.6,60.041,65.8,ACTIVE,
TEL_000271,2021-02-14 01:30:00,SUB_PER_01,BASE_CASE,69.02,50.96,60.033,75.4,ACTIVE,
TEL_000272,2021-02-14 01:30:00,SUB_PER_02,BASE_CASE,68.95,203.63,60.01,60.2,ACTIVE,
TEL_000273,2021-02-14 01:30:00,SUB_PER_03,BASE_CASE,500.59,50.58,59.903,84.4,ACTIVE,
TEL_000274,2021-02-14 01:30:00,SUB_PER_04,BASE_CASE,138.96,268.8,59.921,82.7,ACTIVE,
TEL_000275,2021-02-14 01:30:00,SUB_PER_05,BASE_CASE,226.77,69.51,60.063,73.2,ACTIVE,
TEL_000276,2021-02-14 01:30:00,SUB_PER_06,BASE_CASE,229.05,113.86,60.013,70.2,ACTIVE,
TEL_000277,2021-02-14 01:30:00,SUB_PERMIAN_07,BASE_CASE,341.22,308.51,60.031,81.2,ACTIVE,
TEL_000278,2021-02-14 01:30:00,SUB_PER_08,BASE_CASE,232.39,243.05,60.011,69.5,ACTIVE,
TEL_000279,2021-02-14 01:30:00,SUB_GUL_09,BASE_CASE,67.65,59.82,59.987,72.5,ACTIVE,
TEL_000280,2021-02-14 01:30:00,SUB_GUL_10,BASE_CASE,230.61,263.71,60.006,62.4,ACTIVE,
TEL_000281,2021-02-14 01:30:00,SUB_GUL_11,BASE_CASE,68.2,65.1,59.995,82.2,ACTIVE,
TEL_000282,2021-02-14 01:30:00,SUB_GUL_12,BASE_CASE,339.13,66.89,60.013,82.5,ACTIVE,
TEL_000283,2021-02-14 01:30:00,SUB_GUL_13,BASE_CASE,233.94,56.07,60.017,84.0,ACTIVE,
TEL_000284,2021-02-14 01:30:00,SUB_GUL_14,BASE_CASE,347.94,233.22,59.932,61.9,ACTIVE,
TEL_000285,2021-02-14 01:30:00,SUB_PAN_15,BASE_CASE,139.85,107.68,59.966,82.4,ACTIVE,
TEL_000286,2021-02-14 01:30:00,SUB_PAN_16,BASE_CASE,226.69,262.24,60.0,78.1,ACTIVE,
TEL_000287,2021-02-14 01:30:00,SUB_PAN_17,BASE_CASE,338.84,289.89,59.968,81.0,ACTIVE,
TEL_000288,2021-02-14 01:30:00,SUB_PAN_18,BASE_CASE,351.28,237.25,59.906,79.3,ACTIVE,
TEL_000289,2021-02-14 01:30:00,SUB_PAN_19,BASE_CASE,351.8,118.11,60.088,68.9,ACTIVE,
TEL_000290,2021-02-14 01:30:00,SUB_PAN_20,BASE_CASE,231.65,163.04,60.024,62.1,ACTIVE,
TEL_000291,2021-02-14 01:30:00,SUB_NOR_21,BASE_CASE,231.96,228.66,60.042,63.9,ACTIVE,
TEL_000292,2021-02-14 01:30:00,SUB_NOR_22,BASE_CASE,69.66,200.83,59.901,62.7,ACTIVE,
TEL_000293,2021-02-14 01:30:00,SUB_NOR_23,BASE_CASE,497.2,121.22,59.937,63.3,ACTIVE,
TEL_000294,2021-02-14 01:30:00,SUB_NOR_24,BASE_CASE,138.3,159.23,59.971,60.7,ACTIVE,
TEL_000295,2021-02-14 01:30:00,SUB_NOR_25,BASE_CASE,501.96,70.69,59.958,69.6,ACTIVE,
TEL_000296,2021-02-14 01:30:00,SUB_NOR_26,BASE_CASE,226.18,158.74,60.096,82.6,ACTIVE,
TEL_000297,2021-02-14 01:30:00,SUB_SOU_27,BASE_CASE,340.44,188.39,59.96,63.5,ACTIVE,
TEL_000298,2021-02-14 01:30:00,SUB_SOU_28,BASE_CASE,338.97,171.02,59.997,70.5,ACTIVE,
TEL_000299,2021-02-14 01:30:00,SUB_SOU_29,BASE_CASE,495.03,65.72,60.019,75.6,ACTIVE,
TEL_000300,2021-02-14 01:30:00,SUB_SOU_30,BASE_CASE,226.38,95.02,59.966,83.7,ACTIVE,
TEL_000301,2021-02-14 01:30:00,SUB_SOU_31,BASE_CASE,232.8,198.06,60.063,68.4,ACTIVE,
TEL_000302,2021-02-14 01:30:00,SUB_SOU_32,BASE_CASE,70.31,245.6,60.089,68.0,ACTIVE,
TEL_000303,2021-02-14 01:30:00,SUB_EAS_33,BASE_CASE,228.29,109.52,59.958,84.2,ACTIVE,
TEL_000304,2021-02-14 01:30:00,SUB_EAS_34,BASE_CASE,499.82,227.13,59.975,66.1,ACTIVE,
TEL_000305,2021-02-14 01:30:00,SUB_EAS_35,BASE_CASE,68.7,234.5,60.018,74.1,ACTIVE,
TEL_000306,2021-02-14 01:30:00,SUB_EAS_36,BASE_CASE,69.5,188.28,59.992,83.8,ACTIVE,
TEL_000307,2021-02-14 01:30:00,SUB_EAS_37,BASE_CASE,229.43,217.61,60.064,77.3,ACTIVE,
TEL_000308,2021-02-14 01:30:00,SUB_EAS_38,BASE_CASE,137.5,248.88,59.948,75.8,ACTIVE,
TEL_000309,2021-02-14 01:30:00,SUB_WES_39,BASE_CASE,504.3,227.08,60.098,61.8,ACTIVE,
TEL_000310,2021-02-14 01:30:00,SUB_WES_40,BASE_CASE,137.45,170.03,60.038,83.0,ACTIVE,
TEL_000311,2021-02-14 01:30:00,SUB_WES_41,BASE_CASE,69.8,180.69,60.007,82.4,ACTIVE,
TEL_000312,2021-02-14 01:30:00,SUB_WES_42,BASE_CASE,339.27,220.82,59.971,76.4,ACTIVE,
TEL_000313,2021-02-14 01:30:00,SUB_WES_43,BASE_CASE,338.71,232.23,59.98,76.9,ACTIVE,
TEL_000314,2021-02-14 01:30:00,SUB_WES_44,BASE_CASE,509.31,234.86,59.952,60.3,ACTIVE,
TEL_000315,2021-02-14 01:30:00,SUB_WES_45,BASE_CASE,500.38,180.53,59.989,74.4,ACTIVE,
TEL_000316,2021-02-14 01:45:00,SUB_PER_01,BASE_CASE,69.75,150.4,59.969,72.5,ACTIVE,
TEL_000317,2021-02-14 01:45:00,SUB_PER_02,BASE_CASE,67.91,55.2,59.923,84.0,ACTIVE,
TEL_000318,2021-02-14 01:45:00,SUB_PER_03,BASE_CASE,492.83,274.44,59.941,71.4,ACTIVE,
TEL_000319,2021-02-14 01:45:00,SUB_PER_04,BASE_CASE,137.87,168.62,59.964,77.4,ACTIVE,
TEL_000320,2021-02-14 01:45:00,SUB_PER_05,BASE_CASE,232.85,115.44,60.03,81.2,ACTIVE,
TEL_000321,2021-02-14 01:45:00,SUB_PER_06,BASE_CASE,226.91,240.51,59.935,66.1,ACTIVE,
TEL_000322,2021-02-14 01:45:00,SUB_PERMIAN_07,BASE_CASE,345.83,98.29,59.981,65.8,ACTIVE,
TEL_000323,2021-02-14 01:45:00,SUB_PER_08,BASE_CASE,231.29,94.81,60.023,60.7,ACTIVE,
TEL_000324,2021-02-14 01:45:00,SUB_GUL_09,BASE_CASE,69.25,97.12,59.941,77.6,ACTIVE,
TEL_000325,2021-02-14 01:45:00,SUB_GUL_10,BASE_CASE,232.84,217.25,60.074,62.5,ACTIVE,
TEL_000326,2021-02-14 01:45:00,SUB_GUL_11,BASE_CASE,68.52,95.92,60.073,66.6,ACTIVE,
TEL_000327,2021-02-14 01:45:00,SUB_GUL_12,BASE_CASE,346.92,185.46,60.017,75.3,ACTIVE,
TEL_000328,2021-02-14 01:45:00,SUB_GUL_13,BASE_CASE,233.18,140.2,60.041,80.3,ACTIVE,
TEL_000329,2021-02-14 01:45:00,SUB_GUL_14,BASE_CASE,346.58,114.03,59.924,63.3,ACTIVE,
TEL_000330,2021-02-14 01:45:00,SUB_PAN_15,BASE_CASE,136.25,131.23,59.984,72.8,ACTIVE,
TEL_000331,2021-02-14 01:45:00,SUB_PAN_16,BASE_CASE,228.93,79.16,60.039,75.9,ACTIVE,
TEL_000332,2021-02-14 01:45:00,SUB_PAN_17,BASE_CASE,351.9,213.64,59.928,72.2,ACTIVE,
TEL_000333,2021-02-14 01:45:00,SUB_PAN_18,BASE_CASE,344.32,117.16,59.902,69.0,ACTIVE,
TEL_000334,2021-02-14 01:45:00,SUB_PAN_19,BASE_CASE,349.35,91.94,59.999,72.6,ACTIVE,
TEL_000335,2021-02-14 01:45:00,SUB_PAN_20,BASE_CASE,229.22,236.21,59.917,72.2,ACTIVE,
TEL_000336,2021-02-14 01:45:00,SUB_NOR_21,BASE_CASE,232.4,55.32,60.008,66.9,ACTIVE,
TEL_000337,2021-02-14 01:45:00,SUB_NOR_22,BASE_CASE,68.88,96.52,60.01,79.1,ACTIVE,
TEL_000338,2021-02-14 01:45:00,SUB_NOR_23,BASE_CASE,492.28,82.61,59.973,80.6,ACTIVE,
TEL_000339,2021-02-14 01:45:00,SUB_NOR_24,BASE_CASE,135.47,266.85,60.098,73.7,ACTIVE,
TEL_000340,2021-02-14 01:45:00,SUB_NOR_25,BASE_CASE,506.6,79.4,60.1,67.4,ACTIVE,
TEL_000341,2021-02-14 01:45:00,SUB_NOR_26,BASE_CASE,228.61,172.72,60.099,71.0,ACTIVE,
TEL_000342,2021-02-14 01:45:00,SUB_SOU_27,BASE_CASE,341.37,259.06,59.97,74.7,ACTIVE,
TEL_000343,2021-02-14 01:45:00,SUB_SOU_28,BASE_CASE,346.83,212.48,59.941,63.5,ACTIVE,
TEL_000344,2021-02-14 01:45:00,SUB_SOU_29,BASE_CASE,491.19,98.7,60.008,67.0,ACTIVE,
TEL_000345,2021-02-14 01:45:00,SUB_SOU_30,BASE_CASE,231.88,125.4,60.072,66.7,ACTIVE,
TEL_000346,2021-02-14 01:45:00,SUB_SOU_31,BASE_CASE,231.65,272.38,60.057,84.1,ACTIVE,
TEL_000347,2021-02-14 01:45:00,SUB_SOU_32,BASE_CASE,70.36,300.22,60.073,63.2,ACTIVE,
TEL_000348,2021-02-14 01:45:00,SUB_EAS_33,BASE_CASE,231.94,119.8,60.035,79.0,ACTIVE,
TEL_000349,2021-02-14 01:45:00,SUB_EAS_34,BASE_CASE,501.55,164.39,59.99,70.4,ACTIVE,
TEL_000350,2021-02-14 01:45:00,SUB_EAS_35,BASE_CASE,70.05,191.45,59.956,72.9,ACTIVE,
TEL_000351,2021-02-14 01:45:00,SUB_EAS_36,BASE_CASE,68.64,309.67,59.9,68.2,ACTIVE,
TEL_000352,2021-02-14 01:45:00,SUB_EAS_37,BASE_CASE,232.14,254.78,60.033,71.5,ACTIVE,
TEL_000353,2021-02-14 01:45:00,SUB_EAS_38,BASE_CASE,135.59,140.52,59.986,65.4,ACTIVE,
TEL_000354,2021-02-14 01:45:00,SUB_WES_39,BASE_CASE,495.37,109.72,60.016,68.4,ACTIVE,
TEL_000355,2021-02-14 01:45:00,SUB_WES_40,BASE_CASE,137.92,185.55,59.91,77.1,ACTIVE,
TEL_000356,2021-02-14 01:45:00,SUB_WES_41,BASE_CASE,69.78,74.29,60.072,63.1,ACTIVE,
TEL_000357,2021-02-14 01:45:00,SUB_WES_42,BASE_CASE,338.11,175.01,60.038,65.1,ACTIVE,
TEL_000358,2021-02-14 01:45:00,SUB_WES_43,BASE_CASE,347.07,77.32,59.955,83.3,ACTIVE,
TEL_000359,2021-02-14 01:45:00,SUB_WES_44,BASE_CASE,495.01,208.17,59.933,82.6,ACTIVE,
TEL_000360,2021-02-14 01:45:00,SUB_WES_45,BASE_CASE,496.11,155.03,60.031,65.9,ACTIVE,
TEL_000361,2021-02-14 02:00:00,SUB_PER_01,BASE_CASE,67.62,224.88,59.945,63.3,ACTIVE,
TEL_000362,2021-02-14 02:00:00,SUB_PER_02,BASE_CASE,67.65,228.6,60.098,80.4,ACTIVE,
TEL_000363,2021-02-14 02:00:00,SUB_PER_03,BASE_CASE,492.64,142.22,60.046,69.6,ACTIVE,
TEL_000364,2021-02-14 02:00:00,SUB_PER_04,BASE_CASE,136.97,81.37,60.055,63.4,ACTIVE,
TEL_000365,2021-02-14 02:00:00,SUB_PER_05,BASE_CASE,226.62,261.78,60.006,63.6,ACTIVE,
TEL_000366,2021-02-14 02:00:00,SUB_PER_06,BASE_CASE,231.38,51.49,60.026,78.1,ACTIVE,
TEL_000367,2021-02-14 02:00:00,SUB_PERMIAN_07,BASE_CASE,343.78,91.12,59.917,81.5,ACTIVE,
TEL_000368,2021-02-14 02:00:00,SUB_PER_08,BASE_CASE,232.32,76.46,60.093,69.6,ACTIVE,
TEL_000369,2021-02-14 02:00:00,SUB_GUL_09,BASE_CASE,68.01,122.89,60.011,62.1,ACTIVE,
TEL_000370,2021-02-14 02:00:00,SUB_GUL_10,BASE_CASE,230.99,211.16,60.07,77.3,ACTIVE,
TEL_000371,2021-02-14 02:00:00,SUB_GUL_11,BASE_CASE,68.45,215.36,60.05,72.7,ACTIVE,
TEL_000372,2021-02-14 02:00:00,SUB_GUL_12,BASE_CASE,338.85,133.74,59.999,83.9,ACTIVE,
TEL_000373,2021-02-14 02:00:00,SUB_GUL_13,BASE_CASE,230.0,79.65,60.096,73.2,ACTIVE,
TEL_000374,2021-02-14 02:00:00,SUB_GUL_14,BASE_CASE,350.99,274.88,60.014,81.5,ACTIVE,
TEL_000375,2021-02-14 02:00:00,SUB_PAN_15,BASE_CASE,139.01,148.78,60.054,83.9,ACTIVE,
TEL_000376,2021-02-14 02:00:00,SUB_PAN_16,BASE_CASE,226.02,51.6,59.912,61.0,ACTIVE,
TEL_000377,2021-02-14 02:00:00,SUB_PAN_17,BASE_CASE,345.09,253.68,59.983,72.5,ACTIVE,
TEL_000378,2021-02-14 02:00:00,SUB_PAN_18,BASE_CASE,339.24,227.1,59.955,75.4,ACTIVE,
TEL_000379,2021-02-14 02:00:00,SUB_PAN_19,BASE_CASE,345.16,119.91,60.007,80.2,ACTIVE,
TEL_000380,2021-02-14 02:00:00,SUB_PAN_20,BASE_CASE,231.24,157.56,59.913,77.0,ACTIVE,
TEL_000381,2021-02-14 02:00:00,SUB_NOR_21,BASE_CASE,232.12,240.24,59.917,61.4,ACTIVE,
TEL_000382,2021-02-14 02:00:00,SUB_NOR_22,BASE_CASE,68.87,162.07,60.048,67.7,ACTIVE,
TEL_000383,2021-02-14 02:00:00,SUB_NOR_23,BASE_CASE,492.39,244.94,59.933,77.5,ACTIVE,
TEL_000384,2021-02-14 02:00:00,SUB_NOR_24,BASE_CASE,138.13,304.57,59.933,78.0,ACTIVE,
TEL_000385,2021-02-14 02:00:00,SUB_NOR_25,BASE_CASE,505.62,77.95,60.054,82.2,ACTIVE,
TEL_000386,2021-02-14 02:00:00,SUB_NOR_26,BASE_CASE,232.83,54.72,60.042,61.6,ACTIVE,
TEL_000387,2021-02-14 02:00:00,SUB_SOU_27,BASE_CASE,339.16,192.42,60.0,69.0,ACTIVE,
TEL_000388,2021-02-14 02:00:00,SUB_SOU_28,BASE_CASE,343.17,182.33,60.015,62.6,ACTIVE,
TEL_000389,2021-02-14 02:00:00,SUB_SOU_29,BASE_CASE,494.57,231.1,60.073,61.1,ACTIVE,
TEL_000390,2021-02-14 02:00:00,SUB_SOU_30,BASE_CASE,229.74,108.54,60.086,63.8,ACTIVE,
TEL_000391,2021-02-14 02:00:00,SUB_SOU_31,BASE_CASE,230.49,286.26,59.984,78.5,ACTIVE,
TEL_000392,2021-02-14 02:00:00,SUB_SOU_32,BASE_CASE,68.77,136.2,59.916,66.8,ACTIVE,
TEL_000393,2021-02-14 02:00:00,SUB_EAS_33,BASE_CASE,230.02,154.71,60.061,64.5,ACTIVE,
TEL_000394,2021-02-14 02:00:00,SUB_EAS_34,BASE_CASE,509.08,269.89,59.956,71.6,ACTIVE,
TEL_000395,2021-02-14 02:00:00,SUB_EAS_35,BASE_CASE,68.52,263.99,59.94,60.2,ACTIVE,
TEL_000396,2021-02-14 02:00:00,SUB_EAS_36,BASE_CASE,68.46,195.64,60.018,71.6,ACTIVE,
TEL_000397,2021-02-14 02:00:00,SUB_EAS_37,BASE_CASE,232.51,162.78,60.052,82.5,ACTIVE,
TEL_000398,2021-02-14 02:00:00,SUB_EAS_38,BASE_CASE,135.28,109.28,59.969,65.8,ACTIVE,
TEL_000399,2021-02-14 02:00:00,SUB_WES_39,BASE_CASE,507.54,283.34,60.031,60.0,ACTIVE,
TEL_000400,2021-02-14 02:00:00,SUB_WES_40,BASE_CASE,139.25,241.48,59.948,73.2,ACTIVE,
TEL_000401,2021-02-14 02:00:00,SUB_WES_41,BASE_CASE,67.79,190.2,59.919,77.8,ACTIVE,
TEL_000402,2021-02-14 02:00:00,SUB_WES_42,BASE_CASE,350.48,281.43,59.974,77.5,ACTIVE,
TEL_000403,2021-02-14 02:00:00,SUB_WES_43,BASE_CASE,339.27,269.89,60.064,63.3,ACTIVE,
TEL_000404,2021-02-14 02:00:00,SUB_WES_44,BASE_CASE,501.36,67.81,59.947,84.1,ACTIVE,
TEL_000405,2021-02-14 02:00:00,SUB_WES_45,BASE_CASE,496.3,122.18,60.047,77.5,ACTIVE,
TEL_000406,2021-02-14 02:15:00,SUB_PER_01,BASE_CASE,68.37,118.5,60.056,65.1,ACTIVE,
TEL_000407,2021-02-14 02:15:00,SUB_PER_02,BASE_CASE,68.05,183.01,59.981,71.7,ACTIVE,
TEL_000408,2021-02-14 02:15:00,SUB_PER_03,BASE_CASE,509.29,173.22,59.953,67.7,ACTIVE,
TEL_000409,2021-02-14 02:15:00,SUB_PER_04,BASE_CASE,136.11,82.95,60.039,80.7,ACTIVE,
TEL_000410,2021-02-14 02:15:00,SUB_PER_05,BASE_CASE,233.09,58.01,59.95,62.3,ACTIVE,
TEL_000411,2021-02-14 02:15:00,SUB_PER_06,BASE_CASE,230.12,143.86,60.098,66.5,ACTIVE,
TEL_000412,2021-02-14 02:15:00,SUB_PERMIAN_07,BASE_CASE,343.68,57.22,59.95,78.7,ACTIVE,
TEL_000413,2021-02-14 02:15:00,SUB_PER_08,BASE_CASE,232.8,153.59,60.066,60.3,ACTIVE,
TEL_000414,2021-02-14 02:15:00,SUB_GUL_09,BASE_CASE,67.98,314.78,60.026,69.3,ACTIVE,
TEL_000415,2021-02-14 02:15:00,SUB_GUL_10,BASE_CASE,230.76,200.99,59.904,80.3,ACTIVE,
TEL_000416,2021-02-14 02:15:00,SUB_GUL_11,BASE_CASE,70.11,65.37,60.081,63.2,ACTIVE,
TEL_000417,2021-02-14 02:15:00,SUB_GUL_12,BASE_CASE,342.68,233.8,59.934,71.5,ACTIVE,
TEL_000418,2021-02-14 02:15:00,SUB_GUL_13,BASE_CASE,232.96,189.41,60.037,60.7,ACTIVE,
TEL_000419,2021-02-14 02:15:00,SUB_GUL_14,BASE_CASE,341.06,87.37,60.077,67.0,ACTIVE,
TEL_000420,2021-02-14 02:15:00,SUB_PAN_15,BASE_CASE,138.66,55.68,59.982,67.4,ACTIVE,
TEL_000421,2021-02-14 02:15:00,SUB_PAN_16,BASE_CASE,225.96,179.41,59.94,63.4,ACTIVE,
TEL_000422,2021-02-14 02:15:00,SUB_PAN_17,BASE_CASE,345.36,278.25,60.059,80.1,ACTIVE,
TEL_000423,2021-02-14 02:15:00,SUB_PAN_18,BASE_CASE,348.89,288.97,59.997,73.6,ACTIVE,
TEL_000424,2021-02-14 02:15:00,SUB_PAN_19,BASE_CASE,345.03,271.96,59.964,64.5,ACTIVE,
TEL_000425,2021-02-14 02:15:00,SUB_PAN_20,BASE_CASE,233.64,110.59,60.098,61.5,ACTIVE,
TEL_000426,2021-02-14 02:15:00,SUB_NOR_21,BASE_CASE,232.45,200.58,59.92,84.3,ACTIVE,
TEL_000427,2021-02-14 02:15:00,SUB_NOR_22,BASE_CASE,68.36,227.77,59.911,82.9,ACTIVE,
TEL_000428,2021-02-14 02:15:00,SUB_NOR_23,BASE_CASE,494.39,319.83,59.971,79.9,ACTIVE,
TEL_000429,2021-02-14 02:15:00,SUB_NOR_24,BASE_CASE,139.91,242.98,60.061,74.8,ACTIVE,
TEL_000430,2021-02-14 02:15:00,SUB_NOR_25,BASE_CASE,508.28,203.23,60.09,77.5,ACTIVE,
TEL_000431,2021-02-14 02:15:00,SUB_NOR_26,BASE_CASE,230.58,179.0,60.076,84.7,ACTIVE,
TEL_000432,2021-02-14 02:15:00,SUB_SOU_27,BASE_CASE,342.36,172.73,59.947,62.3,ACTIVE,
TEL_000433,2021-02-14 02:15:00,SUB_SOU_28,BASE_CASE,345.36,94.25,59.94,82.9,ACTIVE,
TEL_000434,2021-02-14 02:15:00,SUB_SOU_29,BASE_CASE,504.34,89.54,59.965,81.1,ACTIVE,
TEL_000435,2021-02-14 02:15:00,SUB_SOU_30,BASE_CASE,230.8,60.11,60.069,79.4,ACTIVE,
TEL_000436,2021-02-14 02:15:00,SUB_SOU_31,BASE_CASE,234.24,258.46,59.979,83.5,ACTIVE,
TEL_000437,2021-02-14 02:15:00,SUB_SOU_32,BASE_CASE,68.45,69.79,60.09,63.9,ACTIVE,
TEL_000438,2021-02-14 02:15:00,SUB_EAS_33,BASE_CASE,234.24,255.36,60.094,64.4,ACTIVE,
TEL_000439,2021-02-14 02:15:00,SUB_EAS_34,BASE_CASE,508.58,236.21,60.018,65.6,ACTIVE,
TEL_000440,2021-02-14 02:15:00,SUB_EAS_35,BASE_CASE,68.47,97.38,60.046,63.2,ACTIVE,
TEL_000441,2021-02-14 02:15:00,SUB_EAS_36,BASE_CASE,70.24,280.97,60.093,84.9,ACTIVE,
TEL_000442,2021-02-14 02:15:00,SUB_EAS_37,BASE_CASE,230.94,62.99,59.944,84.2,ACTIVE,
TEL_000443,2021-02-14 02:15:00,SUB_EAS_38,BASE_CASE,140.41,177.63,59.948,78.6,ACTIVE,
TEL_000444,2021-02-14 02:15:00,SUB_WES_39,BASE_CASE,493.36,318.37,60.042,62.2,ACTIVE,
TEL_000445,2021-02-14 02:15:00,SUB_WES_40,BASE_CASE,140.13,207.54,59.95,66.6,ACTIVE,
TEL_000446,2021-02-14 02:15:00,SUB_WES_41,BASE_CASE,68.33,61.7,59.977,60.0,ACTIVE,
TEL_000447,2021-02-14 02:15:00,SUB_WES_42,BASE_CASE,351.47,251.08,59.976,72.3,ACTIVE,
TEL_000448,2021-02-14 02:15:00,SUB_WES_43,BASE_CASE,339.5,185.74,60.03,81.6,ACTIVE,
